,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
934,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.70000076293945,-121.0,7444,80236544.15842369,7444,71681909.64924902,0.08460302255721913,0.8933823160144596,0.08460302255721894,0.9870192198130654
929,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.599998474121094,-121.19999694824219,7543,80402756.75761323,7543,3889312.00299544,0.004590384836726146,0.0483728687900638,0.004590384836726136,0.048372868790063785
967,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.099998474121094,-120.80000305175781,7042,79584474.9589368,7042,35031354.19437483,0.04134597506705343,0.4401782409502602,0.04134597506705334,0.4401782409502601
944,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.0,-121.0,7141,79744071.52963509,7141,60189786.46738293,0.07103937223675165,0.7547869742895527,0.0710393722367515,0.7547869742895527
928,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.599998474121094,-121.0,7545,80399689.70604824,7545,3988346.589729202,0.004707271027626742,0.04960649231745941,0.0047072710276267315,0.08492981569360082
940,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.900001525878906,-121.0,7242,79909494.32757302,7242,29403113.006504484,0.034703208175032536,0.3679551879776925,0.03470320817503246,0.3679551879776925
938,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.79999923706055,-121.0,7343,80073145.5422008,7343,44724245.91181776,0.052786071189326565,0.5585423878252269,0.05278607118932645,0.5585423878252269
949,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.099998474121094,-121.0,7040,79581439.12160006,7040,13406364.272694364,0.01582294535013048,0.16846094291169456,0.015822945350130447,0.16846094291169458
964,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.0,-120.80000305175781,7143,79747113.57100058,7143,79636501.16267747,0.09399147898279514,0.9986129603521684,0.09399147898279493,0.9986129603521682
932,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.70000076293945,-120.9000015258789,7445,80236544.15843919,7445,27882.928916824203,3.290900138757854e-05,0.0003475090958773741,3.290900138757847e-05,1.0
930,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.599998474121094,-121.0999984741211,7544,80399689.70606376,7544,21652534.286568925,0.02555553912599681,0.26931116731580973,0.025555539125996753,0.2693111673158098
948,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.099998474121094,-120.9000015258789,7041,79581439.12161541,7041,29906682.912359424,0.03529754970851913,0.37579972469028095,0.03529754970851905,0.3757997246902808
935,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.70000076293945,-121.0999984741211,7443,80236544.15843919,7443,74640833.61529234,0.08809531108955851,0.9302598260949865,0.08809531108955831,0.9302598260949863
941,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.79999923706055,-121.19999694824219,7341,80076200.13690443,7341,4263573.531123963,0.005032109347993942,0.053243954181574925,0.0050321093479939304,0.05324395418157494
936,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.79999923706055,-121.0999984741211,7342,80073145.54221624,7342,12633347.667529762,0.014910587663179112,0.1577725913223828,0.014910587663179079,0.1577725913223828
966,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.0,-120.5999984741211,7145,79744071.5296197,7145,4075005.2730146293,0.004809550481015338,0.05110104356160235,0.0048095504810153275,0.05731021375715352
965,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,50.0,-120.69999694824219,7144,79747113.5709852,7144,60979874.35915576,0.07197187841658029,0.7646655988981447,0.07197187841658012,0.776652478378487
933,3021761,314226,847273625.4874138,3021761,49.89372416384233,-120.91175619784575,52,847273625.4874198,52,49.70000076293945,-121.19999694824219,7442,80239604.98638499,7442,10720623.438606042,0.012653082919273782,0.13360762980357532,0.012653082919273754,0.13360762980357535
456,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.20000076293945,-122.9000015258789,6920,79417032.94674507,6920,721762.1961983489,0.0033475292275933328,0.009088254363296891,0.0033475292275933254,0.009088254363296893
458,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.29999923706055,-122.9000015258789,6819,79252376.0635621,6819,40413695.038777724,0.18743850266739917,0.5099366990128482,0.18743850266739875,0.5099366990128484
459,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.29999923706055,-123.0999984741211,6817,79252376.06353152,6817,55292347.16039024,0.2564456120818745,0.6976743147242164,0.25644561208187394,0.6976743147242165
463,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.400001525878906,-123.0999984741211,6716,79087468.9472705,6716,14747357.824005552,0.06839816716040514,0.18646895671725147,0.06839816716040499,0.1864689567172515
465,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.29999923706055,-122.80000305175781,6820,79255399.34791711,6820,23344687.321514294,0.10827253564873725,0.2945501191538417,0.10827253564873701,0.29455011915384166
462,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.400001525878906,-123.19999694824219,6715,79090485.9408528,6715,7459464.996423377,0.03459695898352978,0.09431557927209953,0.034596958983529706,0.09431557927209956
457,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.29999923706055,-123.19999694824219,6816,79255399.34791711,6816,13691194.127046391,0.06349968555065039,0.17274777793932353,0.06349968555065025,0.1727477779393235
460,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.29999923706055,-123.0,6818,79252376.06357741,6818,55784575.97328956,0.25872856669839916,0.7038852176310569,0.2587285666983986,0.7038852176310569
464,3021763,3141681,215610424.02526176,3021763,50.3054744555038,-123.0118074484638,23,215610424.0252598,23,50.400001525878906,-123.0,6717,79087468.9473163,6717,4155339.3876147904,0.019272441981413535,0.052541059195899256,0.019272441981413493,0.052541059195899256
10142,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.400001525878906,-126.9000015258789,3648,74026313.91790268,3648,20177894.76670545,0.10461658085603365,0.2725773268824829,0.10461658085603348,0.2725773268824829
10144,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.29999923706055,-126.69999694824219,3751,74201332.64311694,3751,38769804.65157546,0.20101028625626102,0.5224947217328964,0.20101028625626072,0.5224947217328967
10141,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.29999923706055,-126.9000015258789,3749,74198502.151708,3749,12478506.931537623,0.0646974694069599,0.16817734279896612,0.0646974694069598,0.16817734279896612
10145,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.29999923706055,-126.5999984741211,3752,74198502.15172234,3752,31535609.883449737,0.16350306706227918,0.4250167991122677,0.16350306706227893,0.4250167991122678
10146,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.400001525878906,-126.5999984741211,3651,74026313.91791695,3651,4409588.045771797,0.02286244574401684,0.05956784570769399,0.022862445744016805,0.059567845707693974
10147,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.400001525878906,-126.69999694824219,3650,74029137.84075154,3650,30106491.805398338,0.1560935008665043,0.40668435002123343,0.15609350086650406,0.4066843500212333
10140,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.29999923706055,-126.80000305175781,3750,74201332.64313126,3750,20125827.881695986,0.1043466290325906,0.27123270114959336,0.10434662903259043,0.2712327011495934
10143,3021869,314995,192874729.81431478,3021869,53.34884150792387,-126.74349678012564,497,192874729.81431997,497,53.400001525878906,-126.80000305175781,3649,74029137.84076583,3649,35271005.848185875,0.18287002077535602,0.476447610723937,0.18287002077535575,0.476447610723937
9930,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-124.9000015258789,3971,74542171.55900505,3971,39050558.788755566,0.045142338233010726,0.5238720307181347,0.04514233823301082,0.5238720307181349
9933,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.0,3869,74370454.86698596,3869,72316455.74050644,0.08359762334029648,0.9723815172281363,0.08359762334029666,0.9723815172281363
9938,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.0,-125.5999984741211,4065,74712225.04569578,4065,388962.31771029247,0.000449639366262532,0.005206140192885352,0.000449639366262533,0.005551108204379871
9956,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.30000305175781,3866,74373291.91798484,3866,33954217.12935494,0.039250981333762175,0.45653777389332123,0.039250981333762265,0.45653777389332123
9934,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-124.9000015258789,3870,74370454.86697161,3870,12139840.073325109,0.01403362163520436,0.1632347159236818,0.01403362163520439,0.16323471592368183
9931,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.0,3970,74542171.55901943,3970,64634335.30907193,0.07471711331383316,0.867084147902736,0.07471711331383332,0.8670841479027361
9946,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.4000015258789,3966,74542171.55901943,3966,74542171.55901943,0.08617054468652845,1.0,0.08617054468652864,1.0
9944,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.0,-125.4000015258789,4067,74712225.04569578,4067,19104440.40338627,0.022084680403866297,0.2557070197240349,0.022084680403866346,0.255707019724035
9940,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.5,3965,74542171.55903383,3965,71868721.0736648,0.0830800433005704,0.9641350603362584,0.08308004330057057,0.9641350603362584
9939,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.0,-125.5,4066,74712225.0457102,4066,37591996.49075747,0.04345624424018657,0.5031572338764915,0.04345624424018667,0.5031572338764917
9952,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.4000015258789,3865,74370454.86698596,3865,41534271.56149293,0.048013503346602995,0.5584781165555375,0.0480135033466031,0.5584781165555375
9951,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.5999984741211,3863,74370454.86698596,3863,584271.1079356965,0.0006754157889746715,0.007856226091136391,0.000675415788974673,0.007856226091136391
9936,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.29999923706055,-125.0,3768,74198502.151708,3768,11743584.22610503,0.013575550968948804,0.15827252418241303,0.013575550968948833,0.1582725241824132
9937,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.29999923706055,-125.0999984741211,3767,74198502.15170802,3767,29704432.954291236,0.03433824255105203,0.4003373665624253,0.034338242551052105,0.4003373665624252
9949,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.5999984741211,3964,74542171.55901943,3964,19379605.3927996,0.022402770372544446,0.2599817658579429,0.022402770372544494,0.2599817658579429
9932,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.0999984741211,3868,74370454.86698596,3868,71825899.97902474,0.08303054223329487,0.9657854064155955,0.08303054223329505,0.9657854064155955
9957,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.29999923706055,-125.19999694824219,3766,74201332.64311694,3766,1371867.2754948102,0.0015858747859715109,0.018488445242527154,0.0015858747859715144,0.018488445242527157
9955,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.19999694824219,3867,74373291.91797048,3867,38483906.158070795,0.04448728935513493,0.5174425545196569,0.044487289355135025,0.5174425545196569
9948,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.30000305175781,3967,74545015.16059022,3967,61218334.974450186,0.07076822635055684,0.8212264071926105,0.07076822635055699,0.8212264071926105
9947,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.0999984741211,3969,74542171.55901943,3969,64743294.96875542,0.0748430703798458,0.8685458662482664,0.07484307037984597,0.8685458662482664
9945,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.099998474121094,-125.19999694824219,3968,74545015.16057582,3968,63927323.05683199,0.07389980910064255,0.857566705421248,0.07389980910064271,0.857566705421248
9941,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.0,-125.30000305175781,4068,74715075.13439125,4068,3043698.555535174,0.003518507133702236,0.04073740874998014,0.003518507133702244,0.04073740874998017
9950,3021902,314963,865053967.4570981,3021902,53.136448576194596,-125.23042178358867,486,865053967.4570845,486,53.20000076293945,-125.5,3864,74370454.86700031,3864,31901778.360742807,0.036878367779205015,0.42895768780484195,0.0368783677792051,0.42895768780484184
8651,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,55.0,-125.0999984741211,2050,71238340.31888188,2050,44345231.33202338,0.3217401965069489,0.6224910790105757,0.32174019650694924,0.6224910790105758
8652,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,55.0,-125.19999694824219,2049,71241057.88735579,2049,3029619.9542711084,0.021980954662979862,0.04252631900920747,0.021980954662979887,0.04252631900920747
8649,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,54.900001525878906,-125.0,2152,71415584.49396747,2152,21626424.70126541,0.15690729136197254,0.3028250045771481,0.1569072913619727,0.30282500457714817
8653,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,55.0,-125.0,2051,71238340.31888188,2051,25202724.840149857,0.18285460237806347,0.35378034815712595,0.18285460237806367,0.36140029798734735
8654,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,54.900001525878906,-125.19999694824219,2150,71418308.8238732,2150,8825877.26737464,0.06403483308250821,0.1235800372862426,0.06403483308250828,0.1235800372862426
8650,3021918,3148721,137829316.36602527,3021918,54.953818935336336,-125.07581458725343,431,137829316.3660252,431,54.900001525878906,-125.0999984741211,2151,71415584.49396746,2151,34799438.27094067,0.25248212200752596,0.4872807317551285,0.25248212200752623,0.48728073175512865
3773,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.400001525878906,-122.9000015258789,5708,77424746.57901742,5708,35766354.33075623,0.0411966471552337,0.4619499050507598,0.04119664715523364,0.46194990505075983
3796,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.70000076293945,-122.80000305175781,5406,76924067.1713069,5406,1711169.3374244529,0.001970970783458089,0.022244915022677437,0.0019709707834580864,0.022244915022677437
3782,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.5,5611,77255646.59068337,5611,20317061.781297013,0.023401737221940666,0.26298481312234784,0.023401737221940635,0.26298481312234784
3781,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.69999694824219,5609,77258593.70469148,5609,77092055.12106785,0.08879669881711728,0.9978444005302478,0.08879669881711716,0.9978444005302478
3778,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.400001525878906,-122.5999984741211,5711,77424746.57901742,5711,10751.957581207542,1.238439340517716e-05,0.00013886978073908722,1.2384393405177143e-05,0.00013886978073908722
3787,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.70000076293945,-122.69999694824219,5407,76924067.17129204,5407,19299730.236035984,0.02222994743530403,0.2508932632625881,0.022229947435303998,0.25089326326258804
3788,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.4000015258789,5612,77255646.59069829,5612,9256737.72124165,0.010662159027558658,0.11981956180218128,0.010662159027558644,0.11981956180218126
3786,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.5,5510,77089249.26578765,5510,60833370.88223603,0.07006950980586443,0.7891291128351149,0.07006950980586434,0.7891291128351149
3793,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.70000076293945,-122.5,5409,76921132.81816638,5409,69499.47943021751,8.005136629474743e-05,0.0009035160674831339,8.005136629474732e-05,0.0009035160674831337
3795,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.70000076293945,-122.5999984741211,5408,76921132.81818123,5408,19095572.47439246,0.02199479304431825,0.24824871624718184,0.02199479304431822,0.2482487162471819
3785,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.69999694824219,5508,77092190.0321447,5508,77092190.0321447,0.08879685421131761,1.0,0.08879685421131749,1.0
3779,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.400001525878906,-122.80000305175781,5709,77427700.1437766,5709,75312411.32831375,0.08674685731764281,0.9726804643359556,0.0867468573176427,0.9726804643359557
3784,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.5999984741211,5509,77089249.26580252,5509,77089249.26580253,0.0887934669576925,1.0000000000000002,0.08879346695769237,1.0
3776,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.9000015258789,5506,77089249.26580252,5506,15058265.161488362,0.01734451408972181,0.1953354755027864,0.017344514089721787,0.19533547550278635
3775,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.9000015258789,5607,77255646.59069827,5607,50398143.17176248,0.05804993436920274,0.652355463915443,0.058049934369202666,0.652355463915443
3790,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.4000015258789,5511,77089249.26580252,5511,43896761.10115658,0.05056146795444721,0.5694277933593728,0.05056146795444714,0.5694277933593728
3789,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.30000305175781,5512,77092190.03217445,5512,10311873.060821343,0.011877492239428767,0.13376028176807117,0.011877492239428751,0.13376028176807117
3783,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.5999984741211,5610,77255646.59069829,5610,65793960.369922176,0.07578324995718967,0.8516395017505929,0.07578324995718957,0.8516395017505927
3764,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.29999923706055,-122.69999694824219,5811,77595089.61907542,5811,9992764.952981517,0.011509934953565082,0.12878089325029876,0.011509934953565067,0.12878089325029876
3774,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.5,-122.80000305175781,5608,77258593.7047064,5608,77258593.7047064,0.08898852242889618,1.0,0.08898852242889606,1.0
3780,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.400001525878906,-122.69999694824219,5710,77427700.14376165,5710,50602833.085055895,0.0582857017067458,0.6535494789474638,0.05828570170674573,0.6535494789474638
3765,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.29999923706055,-122.80000305175781,5810,77595089.61909041,5810,13778275.114271022,0.015870187188808713,0.17756632773939357,0.015870187188808692,0.1775663277393936
3777,3022030,314392,868186049.1215228,3022030,51.523032395771395,-122.68861418153665,194,868186049.1215341,194,51.599998474121094,-122.80000305175781,5507,77092190.03215958,5507,58148425.4516453,0.06697691757484728,0.7542712877580499,0.0669769175748472,0.7542712877580499
6794,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.79999923706055,-123.9000015258789,2264,71591244.25393765,2264,53368600.19183066,0.06176490689945174,0.7454626714201198,0.06176490689945184,0.7454626714201197
6788,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.70000076293945,-123.5999984741211,2368,71766676.18431135,2368,14854951.659629432,0.017192032448947677,0.20698954514040627,0.017192032448947705,0.2131260239033465
6776,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.599998474121094,-123.69999694824219,2468,71944624.17229503,2468,58553344.49509894,0.06776535000715475,0.8138668478533396,0.06776535000715486,0.8138668478533398
6803,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.0,-124.0,2061,71238340.31889564,2061,23250003.02953147,0.02690784969756058,0.326369240572615,0.026907849697560625,0.4275146346292169
6775,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.5,-123.69999694824219,2569,72118228.32635155,2569,44608391.30494769,0.0516264831001912,0.6185453017936667,0.05162648310019129,0.6185453017936667
6812,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.099998474121094,-123.80000305175781,1962,71066297.82994826,1962,22.625271395519302,2.618483108599485e-08,3.1836851062170737e-07,2.6184831085994893e-08,1.0
6810,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.099998474121094,-123.9000015258789,1961,71063586.92783399,1961,22.600429799712696,2.615608124345235e-08,3.1803108704129627e-07,2.6156081243452392e-08,1.0
6809,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.0,-123.80000305175781,2063,71241057.8873833,2063,37625908.791460976,0.043545469529995044,0.5281492148943016,0.043545469529995114,1.0
6792,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.79999923706055,-123.69999694824219,2266,71593975.28487514,2266,46286672.101080954,0.053568802305711156,0.6465163013634113,0.05356880230571125,0.9180613716653617
6774,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.5,-123.5999984741211,2570,72115477.29723299,2570,25965008.680385936,0.030049998276570542,0.3600476576389822,0.03004999827657059,0.3600476576389822
6786,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.70000076293945,-123.80000305175781,2366,71769413.9075342,2366,63502214.70460318,0.07349280972408188,0.8848088795377059,0.07349280972408201,0.8848088795377057
6805,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.0,-123.69999694824219,2064,71241057.88736954,2064,836946.897268198,0.0009686210056801947,0.011748097544977385,0.0009686210056801964,1.0
6790,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.79999923706055,-123.80000305175781,2265,71593975.28488895,2265,71593975.28488895,0.08285762043857592,1.0,0.08285762043857606,1.0
6802,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,55.0,-123.9000015258789,2062,71238340.31885438,2062,56973626.18392894,0.06593709979886636,0.799760717738815,0.06593709979886647,1.0
6800,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.900001525878906,-124.0999984741211,2161,71415584.49396746,2161,406381.42096766,0.000470316076148023,0.005690374500848444,0.00047031607614802373,0.005690374500848443
6799,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.900001525878906,-124.0,2162,71415584.49398124,2162,47006554.01895187,0.05440194088300332,0.6582114303484204,0.05440194088300341,0.6582114303484204
6798,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.900001525878906,-123.80000305175781,2164,71418308.82390077,2164,71418308.82390079,0.08265431694983366,1.0000000000000002,0.0826543169498338,1.0
6797,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.900001525878906,-123.9000015258789,2163,71415584.49393988,2163,66257334.13102474,0.07668138304731188,0.9277713625188792,0.07668138304731201,0.9277713625188792
6789,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.70000076293945,-123.69999694824219,2367,71769413.90752035,2367,63217518.885085315,0.07316332364567663,0.8808420668802629,0.07316332364567675,0.8808420668802629
6777,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.5,-123.80000305175781,2568,72118228.32636549,2568,2396232.672208079,0.0027732240938748076,0.033226449509604045,0.0027732240938748124,0.033226449509604045
6793,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.900001525878906,-123.69999694824219,2165,71418308.82388699,2165,50997533.29762265,0.0590208078328334,0.7140680609418983,0.0590208078328335,1.0
6779,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.599998474121094,-123.80000305175781,2467,71944624.17230892,2467,31761143.64589466,0.03675802013276499,0.44146653083941395,0.03675802013276505,0.44146653083941406
6787,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.599998474121094,-123.5999984741211,2469,71941879.76549782,2469,13074951.260551333,0.015131990429204486,0.18174325306998543,0.015131990429204512,0.18174325306998532
6784,3022053,314629,864060238.5867672,3022053,54.78701407823322,-123.7958649654633,349,864060238.5867822,349,54.70000076293945,-123.9000015258789,2365,71766676.18428363,2365,20104591.880217224,0.023267581335647828,0.2801382612257579,0.023267581335647866,0.2801382612257578
10009,3022211,314983,277952874.26885706,3022211,53.59566640897327,-126.07442019848128,490,277952874.26885515,490,53.70000076293945,-126.19999694824219,3352,73511148.63145322,3352,16027790.632368976,0.057663698116198626,0.21803210711240562,0.05766369811619852,0.21803210711240562
