,Unnamed: 0,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
2339,9345,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.5999984741211,3257,73335219.23195112,3257,116762.70426567596,0.000188713430749,0.0015921777488162,0.000188713430749,0.0015921777488162,32.0,24.0,1
2340,9347,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.900001525878906,-125.6999969482422,3155,73164651.96224219,3155,73164651.96224219,0.1182496805652902,1.0,0.1182496805652904,1.0,31.0,23.0,1
2341,9328,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.1999969482422,3261,73338016.79122777,3261,4400908.607520526,0.0071128068415455,0.0600085576359208,0.0071128068415456,0.0600085576359209,32.0,28.0,1
2342,9335,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.9000015258789,3254,73335219.23195112,3254,15763493.022238158,0.0254771664250491,0.2149511951737675,0.0254771664250492,0.2149511951737675,32.0,21.0,1
2343,9334,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.8000030517578,3255,73338016.79124191,3255,13234431.394744411,0.0213896634907715,0.18045799400898,0.0213896634907715,0.18045799400898,32.0,22.0,1
2344,9331,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.900001525878906,-125.4000015258789,3158,73161861.01617166,3158,45195779.71890807,0.0730460184163544,0.6177505477740378,0.0730460184163545,0.6177505477740377,31.0,26.0,1
2345,9348,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.900001525878906,-125.5,3157,73161861.01618579,3157,67835749.46817821,0.1096370377003745,0.9272009832167984,0.1096370377003747,0.9272009832167984,31.0,25.0,1
2346,9351,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,54.0,-125.6999969482422,3054,72989664.12367941,3054,20433638.92993513,0.0330251181608608,0.2799524997855966,0.0330251181608609,0.2799524997855966,30.0,23.0,1
2347,9350,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,54.0,-125.5999984741211,3055,72986879.85271235,3055,22674241.309866525,0.0366464094346504,0.3106618799929957,0.0366464094346504,0.310661879992996,30.0,24.0,1
2348,9340,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,54.0,-125.9000015258789,3052,72986879.85271233,3052,928234.1710994733,0.0015002243744553,0.0127178223397499,0.0015002243744553,0.0127178223397499,30.0,21.0,1
2349,9349,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,54.0,-125.5,3056,72986879.85272643,3056,14147832.910084324,0.0228659151303274,0.1938407688975326,0.0228659151303274,0.1938407688975326,30.0,25.0,1
2350,9342,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,54.0,-125.8000030517578,3053,72989664.12370759,3053,19758670.01308574,0.0319342244482777,0.2707050409164436,0.0319342244482778,0.2707050409164436,30.0,22.0,1
2351,9327,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.4000015258789,3259,73335219.23195112,3259,28700190.57443737,0.0463856285319527,0.3913561706778549,0.0463856285319528,0.3913561706778549,32.0,26.0,1
2352,9326,3017551,314926,618730229.2274941,3017551,53.89393983758256,-125.65281720368344,463,618730229.2275127,463,53.79999923706055,-125.3000030517578,3260,73338016.79124193,3260,6064518.027683717,0.0098015544436147,0.0826926919082974,0.0098015544436147,0.0826926919082974,32.0,27.0,1
2353,6154,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.5,-123.0999984741211,4595,75566040.87781341,4595,49408536.61575711,0.0789001090440645,0.6538457757188615,0.0789001090440645,0.6538457757188615,45.0,49.0,1
2354,6147,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.29999923706055,-123.3000030517578,4795,75910237.20912293,4795,8806406.066075899,0.014062881568488,0.1160107831281752,0.014062881568488,0.1160107831281752,47.0,47.0,1
2355,6157,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.29999923706055,-123.1999969482422,4796,75910237.20910826,4796,35281798.30650223,0.0563412301664069,0.4647831386603658,0.0563412301664069,0.4647831386603659,47.0,48.0,1
2356,6166,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.59999847412109,-123.3000030517578,4492,75400070.03803706,4492,807404.2943410346,0.0012893376576111,0.0107082698190296,0.0012893376576111,0.0107082698190296,44.0,47.0,1
2357,6160,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-123.1999969482422,4695,75740420.27189574,4695,74476687.70453389,0.1189312451576323,0.9833149517414184,0.1189312451576323,0.983314951741418,46.0,48.0,1
2358,6165,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.59999847412109,-123.1999969482422,4493,75400070.0380225,4493,47142554.86230396,0.0752815803507395,0.6252322423378528,0.0752815803507395,0.6252322423378528,44.0,48.0,1
2359,6162,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.5,-123.1999969482422,4594,75568923.53752427,4594,74211349.63740176,0.1185075288554662,0.982035288626966,0.1185075288554662,0.982035288626966,45.0,48.0,1
2360,6169,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.70000076293945,-123.1999969482422,4392,75229534.49053669,4392,16.763311285378506,2.676920182117185e-08,2.2282885835864379e-07,2.676920182117185e-08,2.2282885835864379e-07,43.0,48.0,1
2361,6170,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.59999847412109,-123.0999984741211,4494,75397193.81941412,4494,27485106.77063532,0.0438907539026219,0.3645375295593315,0.0438907539026219,0.3645375295593315,44.0,49.0,1
2362,6164,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.59999847412109,-123.4000015258789,4491,75397193.81942868,4491,954164.9708701724,0.0015236986440856,0.0126551788274154,0.0015236986440856,0.0126551788274154,44.0,46.0,1
2363,6153,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-123.0,4697,75737531.07029717,4697,43445468.10760795,0.0693777311766708,0.5736319562263424,0.0693777311766708,0.5736319562263426,46.0,50.0,1
2364,6163,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.5,-123.4000015258789,4592,75566040.877828,4592,45392912.20804894,0.0724875895616085,0.6007051802732168,0.0724875895616085,0.600705180273217,45.0,46.0,1
2365,6159,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-123.3000030517578,4694,75740420.27191034,4694,57990094.375779554,0.092603932095925,0.7656426273790587,0.092603932095925,0.7656426273790585,46.0,47.0,1
2366,6152,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-123.0999984741211,4696,75737531.0702533,4696,69329664.02298823,0.1107120029468273,0.9153937690242212,0.1107120029468273,0.9153937690242212,46.0,49.0,1
2367,6161,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.5,-123.3000030517578,4593,75568923.53753886,4593,72769853.44481164,0.1162056147618257,0.9629600375167872,0.1162056147618257,0.9629600375167874,45.0,47.0,1
2368,6158,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-123.4000015258789,4693,75737531.07026793,4693,2648071.0774736307,0.0042286841724122,0.0349637892872002,0.0042286841724122,0.0349637892872002,46.0,46.0,1
2369,6148,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.29999923706055,-123.0999984741211,4797,75907341.52961197,4797,1111842.9616979472,0.0017754934051187,0.0146473705875236,0.0017754934051187,0.0146473705875236,47.0,49.0,1
2370,6150,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.29999923706055,-123.0,4798,75907341.52965593,4798,8822123.960654572,0.0140879813524757,0.1162222755121504,0.0140879813524757,0.1162222755121504,47.0,50.0,1
2371,6151,3017569,3145846,626216328.6512649,3017569,52.45514842620541,-123.19516700704276,324,626216328.6512468,324,52.400001525878906,-122.9000015258789,4698,75737531.07028255,4698,6132272.500451674,0.0097925784108176,0.0809674201653217,0.0097925784108176,0.0809674201653217,46.0,51.0,1
2372,4262,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.0,4889,76076911.46675381,4889,57291580.12032564,0.0899097867542506,0.7530744744463305,0.0899097867542506,0.7530744744463307,48.0,40.0,1
2373,4260,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.0999984741211,4989,76246240.38641992,4989,21146.75572121657,3.3186382596633564e-05,0.000277348176304,3.318638259663355e-05,0.000277348176304,49.0,39.0,1
2374,4249,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-123.8000030517578,4891,76079813.61489925,4891,629037.7673509144,0.0009871721360121,0.008268129710924,0.0009871721360121,0.008268129710924,48.0,42.0,1
2375,4264,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-123.9000015258789,4890,76076911.46670975,4890,30260449.53783644,0.047488837963982,0.3977612780860328,0.0474888379639819,0.3977612780860328,48.0,41.0,1
2376,4257,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.1999969482422,4887,76079813.61486988,4887,64166249.638429165,0.100698458825792,0.8434070299284725,0.100698458825792,0.8434070299284725,48.0,38.0,1
2377,4263,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.0999984741211,4888,76076911.46673912,4888,68542802.59877807,0.107566744576634,0.9009672090690096,0.107566744576634,0.9009672090690096,48.0,39.0,1
2378,4271,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.6999969482422,4882,76079813.61488457,4882,46132778.45869001,0.0723978683235928,0.606373442135568,0.0723978683235928,0.6547227805229074,48.0,33.0,1
2379,4255,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.4000015258789,4986,76246240.38641994,4986,3798150.615403511,0.0059605776481333,0.0498142675121328,0.0059605776481333,0.0498142675121328,49.0,36.0,1
2380,4258,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.4000015258789,4885,76076911.46673913,4885,69217623.35753636,0.1086257656472673,0.9098374529544137,0.1086257656472673,0.9098374529544137,48.0,36.0,1
2381,4266,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.5,4985,76246240.3864052,4985,15595479.078230206,0.0244745597050934,0.2045409583370211,0.0244745597050934,0.2045409583370212,49.0,35.0,1
2382,4267,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.5999984741211,4984,76246240.38641994,4984,24888085.96828079,0.0390577899480155,0.3264172219134565,0.0390577899480155,0.3264172219134565,49.0,34.0,1
2383,4268,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.6999969482422,4983,76249148.9940496,4983,26128091.291689254,0.0410037759719241,0.3426673167687192,0.0410037759719241,0.3426673167687192,49.0,33.0,1
2384,4269,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.8000030517578,4881,76079813.61489925,4881,8141401.617138449,0.0127766014087982,0.1070113244276411,0.0127766014087982,0.2257210586979976,48.0,32.0,1
2385,4279,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.4000015258789,4784,75907341.52964129,4784,1324388.143190349,0.0020784110908446,0.0174474315198245,0.0020784110908446,0.0174474315198245,47.0,36.0,1
2386,4278,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.3000030517578,4785,75910237.20910826,4785,17874267.613970418,0.0280507464829084,0.2354658379571725,0.0280507464829083,0.2354658379571725,47.0,37.0,1
2387,4277,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.1999969482422,4786,75910237.2090936,4786,10725104.671346562,0.0168313017705664,0.1412866704895734,0.0168313017705664,0.1412866704895734,47.0,38.0,1
2388,4272,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.5,4783,75907341.52962662,4783,485489.65840927896,0.0007618968017167,0.0063958195429593,0.0007618968017167,0.0063958195429593,47.0,35.0,1
2389,4265,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.0999984741211,4787,75907341.52964129,4787,9179962.25516784,0.0144064528686544,0.1209364215657997,0.0144064528686544,0.1209364215657998,47.0,39.0,1
2390,4252,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.29999923706055,-124.0,4788,75907341.52965593,4788,1076356.2930171967,0.0016891655732573,0.0141798707651575,0.0016891655732573,0.0141798707651575,47.0,40.0,1
2391,4270,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.5999984741211,4883,76076911.46673913,4883,42523627.64753687,0.0667338950292067,0.5589557571107263,0.0667338950292067,0.5589557571107264,48.0,34.0,1
2392,4276,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.3000030517578,4886,76079813.61488457,4886,65820277.902103744,0.1032941862984879,0.8651477280857375,0.1032941862984879,0.8651477280857377,48.0,37.0,1
2393,4247,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.09999847412109,-124.8000030517578,4982,76249148.99406432,4982,2073504.7538475704,0.0032540273782084,0.0271938084713441,0.0032540273782084,0.0278185511612826,49.0,32.0,1
2394,4256,3017759,314464,637211834.090097,3017759,52.19536748856124,-124.34103132080132,222,637211834.0900977,222,52.20000076293945,-124.5,4884,76076911.46672444,4884,71315978.34609811,0.1119187914140566,0.9374194742026464,0.1119187914140565,0.9374194742026468,48.0,35.0,1
2395,8755,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.29999923706055,-126.0,1738,70710680.94615231,1738,70710680.94615231,0.1104328917088674,1.0,0.1104328917088671,1.0,17.0,20.0,1
2396,8758,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-126.0999984741211,1636,70533889.86526114,1636,68023461.17480005,0.1062361077713225,0.9644081916472113,0.1062361077713223,0.9644081916472114,16.0,19.0,1
2397,8747,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.20000076293945,-125.8000030517578,1841,70889950.98342149,1841,39476613.45122559,0.0616528722388047,0.556871783709622,0.0616528722388046,0.5568717837096218,18.0,22.0,1
2398,8751,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.20000076293945,-125.6999969482422,1842,70889950.98339413,1842,29550.16217033748,4.615016876193613e-05,0.0004168455720509,4.615016876193602e-05,0.0004168455720509,18.0,23.0,1
2399,8748,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.20000076293945,-126.0,1839,70887246.80829275,1839,58484105.97854777,0.0913379542637586,0.8250300104998013,0.0913379542637584,0.8250300104998011,18.0,20.0,1
2400,8778,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.5,-126.3000030517578,1533,70358217.72623429,1533,12182229.156499216,0.0190256800699851,0.1731457895067865,0.019025680069985,0.1731457895067864,15.0,17.0,1
2401,8777,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.5,-126.0999984741211,1535,70355533.83464174,1535,5805180.268739279,0.0090662801629125,0.0825120634061754,0.0090662801629125,0.0825120634061754,15.0,19.0,1
2402,8776,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.5,-126.4000015258789,1532,70355533.83461457,1532,1583653.480272769,0.0024732817015934,0.0225092952033521,0.0024732817015934,0.0603029451435187,15.0,16.0,1
2403,8775,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.5,-126.1999969482422,1534,70358217.72622071,1534,8094585.601973854,0.0126417746689735,0.1150481900134489,0.0126417746689734,0.1150481900134489,15.0,18.0,1
2404,8774,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-126.3000030517578,1634,70536580.56070015,1634,35404888.49053567,0.0552938278110671,0.5019365584367681,0.055293827811067,0.8742004897022962,16.0,17.0,1
2405,8749,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.20000076293945,-126.0999984741211,1838,70887246.80829275,1838,43060129.96240774,0.0672494537668157,0.6074453713636166,0.0672494537668156,0.6074453713636166,18.0,19.0,1
2406,8772,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-126.1999969482422,1635,70536580.56068654,1635,69477785.11943533,0.1085074081822155,0.9849894135378412,0.1085074081822153,0.9995062556840024,16.0,18.0,1
2407,8750,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.20000076293945,-125.9000015258789,1840,70887246.80829275,1840,46168751.621810175,0.0721043649978086,0.6512984168600708,0.0721043649978085,0.6512984168600704,18.0,21.0,1
2408,8771,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.29999923706055,-126.0999984741211,1737,70710680.94615231,1737,70529034.4472191,0.1101492040413528,0.9974311306792316,0.1101492040413525,0.9974311306792316,17.0,19.0,1
2409,8754,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.29999923706055,-125.9000015258789,1739,70710680.94615231,1739,39924353.57021548,0.0623521334453512,0.5646156003025727,0.062352133445351,0.5646156003025727,17.0,21.0,1
2410,8770,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.29999923706055,-126.1999969482422,1736,70713378.38572516,1736,31288028.181914303,0.048864292943644,0.4424626413865468,0.0488642929436439,0.4424626413865468,17.0,18.0,1
2411,8757,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-125.9000015258789,1638,70533889.86526112,1638,2991133.004968909,0.0046714225178526,0.0424070331394282,0.0046714225178526,0.0424070331394282,16.0,21.0,1
2412,8769,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.29999923706055,-126.3000030517578,1735,70713378.3857388,1735,1074236.5613413951,0.0016776963290547,0.0151914190194884,0.0016776963290547,0.0170773889237732,17.0,17.0,1
2413,8759,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-126.0,1637,70533889.86526112,1637,35643969.378462404,0.0556672140301332,0.5053452949575312,0.0556672140301331,0.5053452949575312,16.0,20.0,1
2414,8773,3017873,314882,640304531.1225433,3017873,55.31362892167099,-126.06217778361408,436,640304531.1225374,436,55.400001525878906,-126.4000015258789,1633,70533889.8652339,1633,352160.56384704594,0.0005499891797261,0.004992785234444,0.0005499891797261,0.0349928250733218,16.0,16.0,1
2415,6070,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.09999847412109,-123.5,3985,74542171.55901943,3985,5206.237004688619,8.167037135496992e-06,6.984284058006728e-05,8.167037135497022e-06,6.984284058006726e-05,39.0,45.0,1
2416,6069,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.09999847412109,-123.3000030517578,3987,74545015.1606046,3987,40770727.33996858,0.06395714292816,0.5469276148395635,0.0639571429281603,0.5469276148395635,39.0,47.0,1
2417,6057,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.79999923706055,-123.3000030517578,4290,75058760.40135151,4290,17201618.072169766,0.0269842217055289,0.2291753551509496,0.026984221705529,0.2291753551509496,42.0,47.0,1
2418,6071,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.09999847412109,-123.1999969482422,3988,74545015.1605902,3988,13811266.424727865,0.0216657685152275,0.1852741782260644,0.0216657685152276,0.1852741782260644,39.0,48.0,1
2419,6062,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.900001525878906,-123.5,4187,74884891.59479621,4187,48086311.039525405,0.0754331175501971,0.6421363510776177,0.0754331175501974,0.6421363510776177,41.0,45.0,1
2420,6072,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.09999847412109,-123.4000015258789,3986,74542171.55900505,3986,41995592.448176585,0.0658785919163064,0.5633803197554327,0.0658785919163067,0.5633803197554327,39.0,46.0,1
2421,6061,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.79999923706055,-123.5,4288,75055897.20238914,4288,14458053.986541526,0.0226803857966445,0.1926304864167463,0.0226803857966446,0.1926304864167463,42.0,45.0,1
2422,6064,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.0,-123.5999984741211,4085,74712225.04569578,4085,4899820.719650063,0.0076863611354268,0.0655825832606807,0.0076863611354268,0.0655825832606807,40.0,44.0,1
2423,6065,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.0,-123.4000015258789,4087,74712225.04568136,4087,74033133.17747068,0.1161359629561774,0.9909105656029458,0.1161359629561778,0.990910565602946,40.0,46.0,1
2424,6067,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.0,-123.5,4086,74712225.04569578,4086,59988848.85156917,0.0941046586709864,0.8029321682613328,0.0941046586709868,0.8029321682613328,40.0,45.0,1
2425,6056,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.79999923706055,-123.4000015258789,4289,75055897.20237464,4289,46480058.55323961,0.0729133852190208,0.61927257265228,0.0729133852190211,0.6192725726522799,42.0,46.0,1
2426,6058,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.900001525878906,-123.4000015258789,4188,74884891.59478176,4188,74884891.59478176,0.117472118536184,1.0,0.1174721185361844,1.0,41.0,46.0,1
2427,6059,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.900001525878906,-123.1999969482422,4190,74887748.27029832,4190,11558437.21137428,0.0181317496396324,0.1543435004836237,0.0181317496396325,0.1543435004836237,41.0,48.0,1
2428,6073,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.09999847412109,-123.5999984741211,3984,74542171.55901943,3984,186621.8147918196,0.0002927541121017,0.0025035736266961,0.0002927541121017,0.0025035736266961,39.0,44.0,1
2429,6060,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,52.900001525878906,-123.3000030517578,4189,74887748.27031277,4189,72108247.47827843,0.1131163898993356,0.9628844389605422,0.113116389899336,0.9628844389605424,41.0,47.0,1
2430,6068,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.0,-123.1999969482422,4089,74715075.13439125,4089,42285580.78717494,0.0663334973559412,0.5659578165599802,0.0663334973559414,0.5659578165599802,40.0,48.0,1
2431,6066,3017889,3145842,637469490.87086,3017889,52.958803185708135,-123.36789355660626,320,637469490.8708532,320,53.0,-123.3000030517578,4088,74715075.13440567,4088,74715075.13440567,0.1172057270259894,1.0,0.1172057270259898,1.0,40.0,47.0,1
2432,7332,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.400001525878906,-121.4000015258789,3703,74026313.91790268,3703,3574347.3192851003,0.0055611066498756,0.0482848210333578,0.0055611066498756,0.0482848210333578,36.0,66.0,1
2433,7337,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.5,-121.0,3606,73852483.6712823,3606,17866200.286627494,0.0277969196462549,0.2419173925977902,0.0277969196462548,0.2419173925977902,35.0,70.0,1
2434,7345,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.59999847412109,-121.1999969482422,3503,73684046.97318439,3503,5875590.706554922,0.0091414693736884,0.079740336584569,0.0091414693736884,0.079740336584569,34.0,68.0,1
2435,7344,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.5,-121.3000030517578,3603,73855300.96296088,3603,73855300.96296088,0.1149069098846939,1.0,0.1149069098846936,1.0,35.0,67.0,1
2436,7350,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.59999847412109,-121.5999984741211,3499,73681236.21420604,3499,43024358.11303947,0.0669389465086763,0.5839255735063821,0.0669389465086761,0.5839255735063822,34.0,64.0,1
2437,7347,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.59999847412109,-121.4000015258789,3501,73681236.21420604,3501,57385892.18012864,0.0892831720325907,0.7788399751233327,0.0892831720325905,0.7788399751233327,34.0,66.0,1
2438,7349,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.5,-121.5999984741211,3600,73852483.67129657,3600,8406486.647695823,0.0130791343489089,0.1138280830894124,0.0130791343489088,0.1138280830894124,35.0,64.0,1
2439,7336,3017981,314682,642740293.3128432,3017981,53.5113182339823,-121.3087104450426,370,642740293.3128455,370,53.400001525878906,-121.0999984741211,3706,74026313.91790268,3706,41531607.33890074,0.0646164676013018,0.5610384353996133,0.0646164676013016,0.5610384353996135,36.0,69.0,1
